Rank;Sourceid;Title;Issn;SJR;SJR Best Quartile;Year;Categories
18071;21100276782;Journal of European Integration History;9479511;0,16;Q2;2018;"History (Q2); Political Science and International Relations (Q3)"
18072;21100785514;Journal of Fishery Sciences of China;10058737;0,16;Q4;2018;"Aquatic Science (Q4); Ecology, Evolution, Behavior and Systematics (Q4); Management, Monitoring, Policy and Law (Q4)"
18073;300147003;Journal of Futures Studies;10276084;0,16;Q3;2018;"Development (Q3); History and Philosophy of Science (Q3); Decision Sciences (miscellaneous) (Q4)"
18074;21100781704;Journal of Hygienic Engineering and Design;18578489;0,16;Q4;2018;"Food Science (Q4); Safety, Risk, Reliability and Quality (Q4)"
18075;27328;"Journal of pastoral care &amp; counseling : JPCC, The";15423050;0,16;Q4;2018;Medicine (miscellaneous) (Q4)
18076;21100239236;Journal of the Chinese Cereals and Oils Association;10030174;0,16;Q4;2018;Food Science (Q4)
18077;17700156707;Landscape Journal;02772426, 15532704;0,16;Q4;2018;Nature and Landscape Conservation (Q4)
18078;14076;Libres;10586768;0,16;Q3;2018;Library and Information Sciences (Q3)
18079;27190;Machine Translation;09226567, 15730573;0,16;Q2;2018;"Linguistics and Language (Q2); Artificial Intelligence (Q4); Software (Q4)"
18080;4700152636;Mind and Society;15937879;0,16;Q2;2018;"Cultural Studies (Q2); History (Q2); Philosophy (Q2); Economics, Econometrics and Finance (miscellaneous) (Q3); Social Sciences (miscellaneous) (Q3); Sociology and Political Science (Q3); Experimental and Cognitive Psychology (Q4); Social Psychology (Q4)"
18081;21100773742;Network Biology (discontinued);22208879;0,16;Q4;2018;"Applied Mathematics (Q4); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q4)"
18082;21100264880;Orbis Scholae;18024637;0,16;Q4;2018;Education (Q4)
18083;21100215181;Philosophia Reformata;318035;0,16;Q1;2018;"Religious Studies (Q1); Philosophy (Q2)"
18084;21100842866;Primenjena Psihologija;23347287, 18210147;0,16;Q4;2018;Applied Psychology (Q4)
18085;4700152401;Psychoanalytic Social Work;15228878;0,16;Q3;2018;"Social Sciences (miscellaneous) (Q3); Social Psychology (Q4); Social Work (Q4)"
18086;20500195140;Religionsvidenskabeligt Tidsskrift;01081993, 19048181;0,16;Q2;2018;Religious Studies (Q2)
18087;14732;Revista Mexicana de Psicologia;1856073;0,16;Q4;2018;Psychology (miscellaneous) (Q4)
18088;24344;Sichuan Daxue Xuebao (Gongcheng Kexue Ban)/Journal of Sichuan University (Engineering Science Edition);10093087;0,16;Q3;2018;Engineering (miscellaneous) (Q3)
18089;21100842804;Sociologia Urbana e Rurale;03924939, 19718403;0,16;Q3;2018;"Demography (Q3); Sociology and Political Science (Q3); Urban Studies (Q3); Geography, Planning and Development (Q4); Nature and Landscape Conservation (Q4)"
18090;96519;Southern African Journal of Critical Care;15628264;0,16;Q3;2018;Critical Care and Intensive Care Medicine (Q3)
18091;145712;Statute Law Review;1443593;0,16;Q3;2018;Law (Q3)
18092;19200157109;Studia Universitatis Babes-Bolyai Chemia;12247154, 20659520;0,16;Q4;2018;Chemistry (miscellaneous) (Q4)
18093;5800207789;Suvremena Lingvistika;5860296;0,16;Q2;2018;Linguistics and Language (Q2)
18094;12389;Turkish Journal of Physics;13036122, 13000101;0,16;Q4;2018;Physics and Astronomy (miscellaneous) (Q4)
18095;19900191749;Tyndale Bulletin;827118;0,16;Q2;2018;Religious Studies (Q2)
18096;19200156802;Zhonghua wei chang wai ke za zhi = Chinese journal of gastrointestinal surgery;16710274;0,16;Q4;2018;Medicine (miscellaneous) (Q4)
18097;14197;American Jewish History;10863141, 01640178;0,159;Q2;2018;"Cultural Studies (Q2); History (Q2); Religious Studies (Q2)"
18098;70864;Anales de la Real Academia Nacional de Farmacia (discontinued);1697428X, 16974271;0,159;Q3;2018;"Pharmaceutical Science (Q3); Pharmacology (medical) (Q3); Cell Biology (Q4); Molecular Biology (Q4)"
18099;19700183128;Archeometriai Muhely;1786271X;0,159;Q2;2018;Archeology (arts and humanities) (Q2)
18100;21100246531;Catalan Journal of Communication and Cultural Studies;17571898, 17571901;0,159;Q2;2018;"Cultural Studies (Q2); Communication (Q3)"
18101;19900191348;Communicatio;17535379, 02500167;0,159;Q3;2018;Communication (Q3)
18102;11300153735;Current Chemical Biology;22127968, 18723136;0,159;Q3;2018;"Biochemistry (medical) (Q3); Biochemistry (Q4); Clinical Biochemistry (Q4); Molecular Biology (Q4)"
18103;12600154710;Current Orthopaedic Practice;19417551, 19407041;0,159;Q4;2018;Orthopedics and Sports Medicine (Q4)
18104;21100211330;Diabetes Mellitus;20720351, 20720378;0,159;Q3;2018;"Internal Medicine (Q3); Endocrinology (Q4); Endocrinology, Diabetes and Metabolism (Q4)"
18105;21100201540;Economia Agraria y Recursos Naturales;15780732, 21747350;0,159;Q3;2018;"Environmental Science (miscellaneous) (Q3); Agricultural and Biological Sciences (miscellaneous) (Q4); Geography, Planning and Development (Q4)"
18106;15600154705;EnvironmentAsia;19061714;0,159;Q3;2018;"Environmental Science (miscellaneous) (Q3); Toxicology (Q4)"
18107;145694;Ethical Human Psychology and Psychiatry;15594343;0,159;Q4;2018;"Clinical Psychology (Q4); Psychiatry and Mental Health (Q4)"
18108;21100245921;Historia da Historiografia;19839928;0,159;Q2;2018;History (Q2)
18109;19707;Independent Review;10861653;0,159;Q3;2018;"Earth-Surface Processes (Q3); Geography, Planning and Development (Q4)"
18110;21100224425;Informacion, Cultura y Sociedad;15148327, 18511740;0,159;Q3;2018;Library and Information Sciences (Q3)
18111;11600153630;Innovar;1215051;0,159;Q3;2018;"Sociology and Political Science (Q3); Accounting (Q4); Marketing (Q4); Public Administration (Q4); Strategy and Management (Q4)"
18112;19700186834;International Journal of Abrasive Technology;1752265X, 17522641;0,159;Q3;2018;"Industrial and Manufacturing Engineering (Q3); Materials Science (miscellaneous) (Q4); Mechanical Engineering (Q4); Mechanics of Materials (Q4)"
18113;21100862487;International Journal of Language and Culture;22143157, 22143165;0,159;Q3;2018;Multidisciplinary (Q3)
18114;4700151707;International Journal of Low Radiation;17419190, 14776545;0,159;Q4;2018;"Health, Toxicology and Mutagenesis (Q4); Public Health, Environmental and Occupational Health (Q4)"
18115;21100223159;Investigacion Operacional;02574306, 22245405;0,159;Q4;2018;"Applied Mathematics (Q4); Numerical Analysis (Q4); Statistics and Probability (Q4)"
18116;21100278103;Journal of Biomaterials and Tissue Engineering (discontinued);21579083, 21579091;0,159;Q4;2018;"Bioengineering (Q4); Biomedical Engineering (Q4); Biotechnology (Q4); Medicine (miscellaneous) (Q4)"
18117;18300156727;Journal of Internet Banking and Commerce (discontinued);12045357;0,159;Q4;2018;"Computer Networks and Communications (Q4); Computer Science Applications (Q4); Finance (Q4); Human-Computer Interaction (Q4); Management of Technology and Innovation (Q4); Marketing (Q4)"
18118;19700170140;Journal of Shi'a Islamic Studies;17489423;0,159;Q2;2018;"Cultural Studies (Q2); History (Q2); Philosophy (Q2); Religious Studies (Q2); Law (Q3); Political Science and International Relations (Q3)"
18119;23171;Korean Journal of Pharmacognosy;2533073;0,159;Q3;2018;"Pharmaceutical Science (Q3); Drug Discovery (Q4); Pharmacology (Q4)"
18120;17109;Linacre quarterly, The;20508549, 00243639;0,159;Q2;2018;"Philosophy (Q2); Health Policy (Q4)"
18121;27286;Main Group Metal Chemistry;21910219, 07921241;0,159;Q4;2018;"Chemistry (miscellaneous) (Q4); Condensed Matter Physics (Q4); Materials Chemistry (Q4); Metals and Alloys (Q4)"
18122;21100857169;Mediterranean Journal of Chemistry (discontinued);20283997;0,159;Q4;2018;Chemistry (miscellaneous) (Q4)
18123;21100464312;Metode;21749221, 21743487;0,159;Q3;2018;"History and Philosophy of Science (Q3); Multidisciplinary (Q3)"
18124;21100296228;Metszet;20612710;0,159;Q1;2018;"Visual Arts and Performing Arts (Q1); Architecture (Q2); Conservation (Q2); Urban Studies (Q3)"
18125;21100786529;Mezhdunarodnye Protsessy;17282756, 18112773;0,159;Q3;2018;Political Science and International Relations (Q3)
18126;19600166309;Mitteilungen des Deutschen Archaologischen Instituts - Romische Abteilung;3421287;0,159;Q2;2018;"Archeology (Q2); Archeology (arts and humanities) (Q2)"
18127;16100154795;Neue Zeitschrift fur Systematische Theologie und Religionsphilosophie;16129520, 00283517;0,159;Q2;2018;"Philosophy (Q2); Religious Studies (Q2)"
18128;26658;Nutrition Clinique et Metabolisme;17683092, 09850562;0,159;Q3;2018;"Internal Medicine (Q3); Endocrinology, Diabetes and Metabolism (Q4); Nutrition and Dietetics (Q4)"
18129;22998;Parazitologiya (discontinued);311847;0,159;Q4;2018;Parasitology (Q4)
18130;27456;Peace Review;14699982, 10402659;0,159;Q4;2018;"Safety Research (Q4); Safety, Risk, Reliability and Quality (Q4)"
18131;18839;Productions Animales;11525428, 09900632;0,159;Q4;2018;Animal Science and Zoology (Q4)
18132;20000195056;Revista Cubana de Fisica;2539268;0,159;Q4;2018;Physics and Astronomy (miscellaneous) (Q4)
18133;21100790352;Revista do Instituto Geologico;21761892, 0100929X;0,159;Q4;2018;Geology (Q4)
18134;5800207568;Scando-Slavica;806765;0,159;Q1;2018;"Literature and Literary Theory (Q1); Archeology (arts and humanities) (Q2); Cultural Studies (Q2); History (Q2); Linguistics and Language (Q2)"
18135;23662;Science in Context;02698897, 14740664;0,159;Q3;2018;"History and Philosophy of Science (Q3); Social Sciences (miscellaneous) (Q3)"
18136;21100326094;Studies in Chinese Linguistics;10171274;0,159;Q2;2018;Linguistics and Language (Q2)
18137;21100815331;Vestnik Drevnei Istorii;3210391;0,159;Q1;2018;"Classics (Q1); Archeology (arts and humanities) (Q2); History (Q2); Linguistics and Language (Q2)"
18138;5800163143;Zeitschrift fur Slavische Philologie;443492;0,159;Q2;2018;Linguistics and Language (Q2)
18139;19700173167;Zywnosc. Nauka. Technologia. Jakosc/Food. Science Technology. Quality;14256959;0,159;Q3;2018;"Industrial and Manufacturing Engineering (Q3); Food Science (Q4)"
18140;21100401234;Anuario Mexicano de Derecho Internacional;18704654;0,158;Q3;2018;Law (Q3)
18141;16100154761;Biblische Zeitschrift;62014;0,158;Q2;2018;Religious Studies (Q2)
18142;21100861792;Biointerface Research in Applied Chemistry;20695837;0,158;Q4;2018;"Biochemistry (Q4); Biotechnology (Q4); Molecular Biology (Q4); Molecular Medicine (Q4)"
18143;21100390408;Bulgarian Astronomical Journal;13145592, 13132709;0,158;Q4;2018;Astronomy and Astrophysics (Q4)
18144;5800207744;Bulletin de la Societe de Linguistique de Paris;379069;0,158;Q2;2018;Linguistics and Language (Q2)
18145;29042;Cailiao Yanjiu Xuebao/Chinese Journal of Materials Research;10053093;0,158;Q4;2018;Materials Science (miscellaneous) (Q4)
18146;96570;Ceskoslovenska Patologie;18054498, 12107875;0,158;Q4;2018;"Anatomy (Q4); Medicine (miscellaneous) (Q4)"
18147;6700153290;Contemporary Islam;18720218, 18720226;0,158;Q2;2018;"Cultural Studies (Q2); Religious Studies (Q2)"
18148;144891;Digital Creativity;17443806, 14626268;0,158;Q3;2018;"Arts and Humanities (miscellaneous) (Q3); Computational Theory and Mathematics (Q4); Computer Graphics and Computer-Aided Design (Q4); Human-Computer Interaction (Q4)"
18149;21100464750;English Teaching and Learning;10237267;0,158;Q2;2018;"Linguistics and Language (Q2); Education (Q4)"
18150;21100854243;Epidemiology Research International;20902980, 20902972;0,158;Q4;2018;Epidemiology (Q4)
18151;11200153556;Espacios (discontinued);7981015;0,158;Q3;2018;"Business and International Management (Q3); Management of Technology and Innovation (Q4); Management Science and Operations Research (Q4)"
18152;10600153318;Himalayan Geology;9718966;0,158;Q3;2018;Earth and Planetary Sciences (miscellaneous) (Q3)
18153;21100855992;International Journal of Computational Economics and Econometrics;17571170, 17571189;0,158;Q4;2018;"Computer Science Applications (Q4); Economics and Econometrics (Q4)"
18154;21100854223;International Journal of Electronics Letters;21681732, 21681724;0,158;Q3;2018;"Electrical and Electronic Engineering (Q3); Computer Networks and Communications (Q4); Electronic, Optical and Magnetic Materials (Q4); Instrumentation (Q4)"
18155;25272;International Journal of Minority and Group Rights;15718115, 13854879;0,158;Q3;2018;"Political Science and International Relations (Q3); Geography, Planning and Development (Q4)"
18156;21100246540;International Journal of Technology Management and Sustainable Development;14742748, 20400551;0,158;Q4;2018;"Geography, Planning and Development (Q4); Management, Monitoring, Policy and Law (Q4); Management of Technology and Innovation (Q4)"
18157;14770;International Medical Journal (discontinued);13412051;0,158;Q4;2018;Medicine (miscellaneous) (Q4)
18158;21100408192;International Review of Management and Marketing (discontinued);21464405;0,158;Q3;2018;Business, Management and Accounting (miscellaneous) (Q3)
18159;21100831449;Italian Journal of Sociology of Education;20354983;0,158;Q3;2018;"Social Sciences (miscellaneous) (Q3); Education (Q4)"
18160;145494;Jornal Vascular Brasileiro;16775449, 16777301;0,158;Q4;2018;Cardiology and Cardiovascular Medicine (Q4)
18161;16170;Journal of African Law;00218553, 14643731;0,158;Q3;2018;Law (Q3)
18162;21100364622;Journal of Arthroscopy and Joint Surgery;22149635;0,158;Q4;2018;Orthopedics and Sports Medicine (Q4)
18163;19900192126;Journal of Comparative Asian Development;15339114, 21505403;0,158;Q3;2018;"Political Science and International Relations (Q3); Sociology and Political Science (Q3); Economics and Econometrics (Q4)"
18164;21100390171;Journal of Historical Linguistics;22102116, 22102124;0,158;Q2;2018;Linguistics and Language (Q2)
18165;5700152854;Journal of Policy History;08980306, 15284190;0,158;Q3;2018;"Sociology and Political Science (Q3); Public Administration (Q4)"
18166;21100794697;Journal of Spanish Language Teaching;23247800, 23247797;0,158;Q2;2018;"Linguistics and Language (Q2); Education (Q4)"
18167;14000155248;Journal of the American Musicological Society;00030139, 15473848;0,158;Q2;2018;Music (Q2)
18168;14013;Library Journal;3630277;0,158;Q3;2018;Library and Information Sciences (Q3)
18169;21100396382;Materiali per una Storia della Cultura Giuridica;11209607;0,158;Q3;2018;"Law (Q3); Sociology and Political Science (Q3)"
18170;17758;Medecine/Sciences;07670974, 19585381;0,158;Q4;2018;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q4); Medicine (miscellaneous) (Q4)"
18171;21100406340;Medwave;7176384;0,158;Q4;2018;Medicine (miscellaneous) (Q4)
18172;17800156702;Mineralogia;18998526, 18998291;0,158;Q4;2018;"Geochemistry and Petrology (Q4); Geology (Q4)"
18173;5800207678;Moderna Sprak;268577;0,158;Q2;2018;Linguistics and Language (Q2)
18174;10600153369;Nan fang yi ke da xue xue bao = Journal of Southern Medical University;16734254;0,158;Q4;2018;Medicine (miscellaneous) (Q4)
18175;19700201618;Open Obesity Journal;18768237;0,158;Q3;2018;"Internal Medicine (Q3); Endocrinology, Diabetes and Metabolism (Q4)"
18176;21100840020;Perspectives on Terrorism;23343745;0,158;Q3;2018;"Law (Q3); Political Science and International Relations (Q3); Safety Research (Q4)"
18177;21823;Pharmacia;4280296;0,158;Q3;2018;"Pharmaceutical Science (Q3); Pharmacology (medical) (Q3); Pharmacy (Q3)"
18178;21100858269;Plastic Surgery;22925511, 22925503;0,158;Q4;2018;Surgery (Q4)
18179;4700152709;Progress in Industrial Ecology;14788764, 14768917;0,158;Q3;2018;"Economics, Econometrics and Finance (miscellaneous) (Q3); Development (Q4); Ecology (Q4); Management, Monitoring, Policy and Law (Q4); Waste Management and Disposal (Q4)"
18180;17860;Radiologic Technology;00338397, 19435657;0,158;Q4;2018;"Radiological and Ultrasound Technology (Q4); Radiology, Nuclear Medicine and Imaging (Q4)"
18181;17760;Recenti Progressi in Medicina;20381840, 00341193;0,158;Q4;2018;Medicine (miscellaneous) (Q4)
18182;9600153103;Surgery;18781764, 02639319;0,158;Q4;2018;Surgery (Q4)
18183;13077;Techniques in Orthopaedics;23330600, 08859698;0,158;Q4;2018;Orthopedics and Sports Medicine (Q4)
18184;16100154759;Theatre Journal;01922882, 1086332X;0,158;Q1;2018;"Literature and Literary Theory (Q1); Visual Arts and Performing Arts (Q1)"
18185;70859;Tribologia: Finnish Journal of Tribology;7802285;0,158;Q4;2018;"Mechanical Engineering (Q4); Mechanics of Materials (Q4); Surfaces and Interfaces (Q4); Surfaces, Coatings and Films (Q4)"
18186;21382;Xi bao yu fen zi mian yi xue za zhi = Chinese journal of cellular and molecular immunology;10078738;0,158;Q4;2018;"Immunology (Q4); Immunology and Allergy (Q4); Medicine (miscellaneous) (Q4)"
18187;19700202712;Acta Academica;5872405;0,157;Q3;2018;"Arts and Humanities (miscellaneous) (Q3); Social Sciences (miscellaneous) (Q3)"
18188;21100211377;African Natural History;18168396;0,157;Q3;2018;"Anthropology (Q3); Animal Science and Zoology (Q4); Ecology, Evolution, Behavior and Systematics (Q4); Paleontology (Q4)"
18189;19600157016;Annales Mathematicae et Informaticae;17875021, 17876117;0,157;Q3;2018;"Computer Science (miscellaneous) (Q3); Mathematics (miscellaneous) (Q4)"
18190;5600153161;Anthropological Notebooks;1408032X;0,157;Q3;2018;Anthropology (Q3)
18191;19700188379;Arbeiderhistorie;8017778;0,157;Q2;2018;"History (Q2); Sociology and Political Science (Q3)"
18192;24257;Asian-Pacific Economic Literature;08189935, 14678411;0,157;Q4;2018;"Development (Q4); Economics and Econometrics (Q4); Geography, Planning and Development (Q4)"
18193;21100788951;Asia Pacific Journal of Sport and Social Science;21640602;0,157;Q2;2018;"Cultural Studies (Q2); Anthropology (Q3); Sociology and Political Science (Q3); Social Psychology (Q4)"
18194;21100286450;Bioscience Horizons;17547431;0,157;Q4;2018;"Agricultural and Biological Sciences (miscellaneous) (Q4); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q4)"
18195;28349;Britannia (Society for the Promotion of Roman Studies);0068113X;0,157;Q1;2018;"Classics (Q1); Archeology (Q2); Archeology (arts and humanities) (Q2); History (Q2)"
18196;21100202126;Bulletin of the Institute of Classical Studies;20415370, 00760730;0,157;Q1;2018;"Classics (Q1); Archeology (Q2); Archeology (arts and humanities) (Q2); History (Q2); Linguistics and Language (Q2)"
18197;21100428109;Canadian Journal of Dental Hygiene;1712171X, 17121728;0,157;Q4;2018;Dentistry (miscellaneous) (Q4)
18198;4700152766;CESifo DICE Report;16120663;0,157;Q4;2018;Economics and Econometrics (Q4)
18199;21100469612;Child Development Research;20903995, 20903987;0,157;Q2;2018;"Linguistics and Language (Q2); Behavioral Neuroscience (Q4); Developmental and Educational Psychology (Q4); Education (Q4)"
18200;21100349320;Chinese Language and Discourse;18777031, 18778798;0,157;Q1;2018;"Visual Arts and Performing Arts (Q1); Linguistics and Language (Q2)"
18201;22934;Chinese Pharmaceutical Journal;10012494;0,157;Q3;2018;"Pharmaceutical Science (Q3); Pharmacology (Q4)"
18202;5700160809;Common Knowledge;0961754X, 15384578;0,157;Q1;2018;"Literature and Literary Theory (Q1); Cultural Studies (Q2); Philosophy (Q2)"
18203;19900192554;Comparative Critical Studies;17500109, 17441854;0,157;Q1;2018;"Literature and Literary Theory (Q1); Cultural Studies (Q2)"
18204;19700182214;Cultura. International Journal of Philosophy of Culture and Axiology;15841057, 20655002;0,157;Q2;2018;"Cultural Studies (Q2); Philosophy (Q2)"
18205;21100837350;Domes : digest of Middle East studies;10604367, 19493606;0,157;Q2;2018;"Cultural Studies (Q2); History (Q2); Religious Studies (Q2); Law (Q3); Political Science and International Relations (Q3); Sociology and Political Science (Q3)"
18206;12600154771;DYNA (Colombia);127353;0,157;Q3;2018;Engineering (miscellaneous) (Q3)
18207;6500153123;Early Popular Visual Culture;17460654;0,157;Q1;2018;"Visual Arts and Performing Arts (Q1); Cultural Studies (Q2); History (Q2)"
18208;17700156010;Ethics and Global Politics;16546369, 16544951;0,157;Q3;2018;"Political Science and International Relations (Q3); Sociology and Political Science (Q3)"
18209;21100782417;Global Discourse;23269995, 20437897;0,157;Q3;2018;"Political Science and International Relations (Q3); Sociology and Political Science (Q3)"
18210;4000152131;Global Economy Journal;15245861, 15535304;0,157;Q3;2018;Economics, Econometrics and Finance (miscellaneous) (Q3)
18211;5800228217;IFRF Combustion Journal;1562479X, 20753071;0,157;Q3;2018;"Chemical Engineering (miscellaneous) (Q3); Chemistry (miscellaneous) (Q4); Energy Engineering and Power Technology (Q4); Fuel Technology (Q4); Physics and Astronomy (miscellaneous) (Q4); Pollution (Q4)"
18212;24111;Indian Journal of Chemistry - Section B Organic and Medicinal Chemistry;03764699, 09750983;0,157;Q3;2018;"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q3); Organic Chemistry (Q4)"
18213;19900191907;International Journal of Asia-Pacific Studies;18236243;0,157;Q2;2018;"Cultural Studies (Q2); Sociology and Political Science (Q3)"
18214;21100836264;International Journal of Computer Networks and Communications;09752293, 09749322;0,157;Q4;2018;"Computer Networks and Communications (Q4); Hardware and Architecture (Q4)"
18215;12100154806;International Journal of e-Business Research;1548114X, 15481131;0,157;Q4;2018;"Computer Science Applications (Q4); Management Information Systems (Q4)"
18216;21100406800;International Journal of Engineering and Technology Innovation;2226809X, 22235329;0,157;Q3;2018;"Electrical and Electronic Engineering (Q3); Civil and Structural Engineering (Q4); Mechanical Engineering (Q4); Mechanics of Materials (Q4)"
18217;21100200818;International Journal of Microwave and Optical Technology;15530396;0,157;Q3;2018;"Electrical and Electronic Engineering (Q3); Electronic, Optical and Magnetic Materials (Q4)"
18218;19900193261;Iranian Journal of Materials Science and Engineering;17350808;0,157;Q3;2018;"Engineering (miscellaneous) (Q3); Materials Science (miscellaneous) (Q4)"
18219;22858;Japanese Pharmacology and Therapeutics;3863603;0,157;Q4;2018;"Pharmacology (Q4); Pharmacology (medical) (Q4)"
18220;5000157110;Journal of Ecology and Rural Environment;16734831;0,157;Q4;2018;"Agronomy and Crop Science (Q4); Development (Q4)"
18221;94708;Journal of Insect Biotechnology and Sericology;13468073;0,157;Q3;2018;"Business, Management and Accounting (miscellaneous) (Q3); Industrial and Manufacturing Engineering (Q3); Agricultural and Biological Sciences (miscellaneous) (Q4); Applied Microbiology and Biotechnology (Q4); Biotechnology (Q4); Insect Science (Q4)"
18222;19573;Journal of Optical Communications;21916322, 01734911;0,157;Q3;2018;"Electrical and Electronic Engineering (Q3); Atomic and Molecular Physics, and Optics (Q4); Condensed Matter Physics (Q4)"
18223;145728;Journal of Shanghai Jiaotong University (Science);10071172;0,157;Q3;2018;Multidisciplinary (Q3)
18224;66835;Journal of the Korean Medical Association;20935951, 19758456;0,157;Q4;2018;Medicine (miscellaneous) (Q4)
18225;21100456164;Kontakt;18047122, 12124117;0,157;Q2;2018;"Philosophy (Q2); Nursing (miscellaneous) (Q3); Public Health, Environmental and Occupational Health (Q4)"
18226;17600155207;Mediterranean Journal of Nutrition and Metabolism;19737998, 1973798X;0,157;Q4;2018;"Endocrinology, Diabetes and Metabolism (Q4); Food Science (Q4); Nutrition and Dietetics (Q4)"
18227;6800153105;Mentalhigiene es Pszichoszomatika;17863759, 14198126;0,157;Q4;2018;"Neuropsychology and Physiological Psychology (Q4); Psychiatry and Mental Health (Q4)"
18228;5900152866;Metu Journal of the Faculty of Architecture;2585316;0,157;Q2;2018;Architecture (Q2)
18229;21100264820;Prisma Social;19893469;0,157;Q3;2018;Social Sciences (miscellaneous) (Q3)
18230;6500153155;Public Archaeology;14655187, 17535530;0,157;Q2;2018;"Archeology (Q2); Archeology (arts and humanities) (Q2)"
18231;21100229170;Revista Portuguesa de Estudos Regionais;1645586X;0,157;Q3;2018;"Sociology and Political Science (Q3); Urban Studies (Q3); Geography, Planning and Development (Q4)"
18232;5200152616;Revue de Linguistique Romane;351458;0,157;Q2;2018;"Linguistics and Language (Q2); History and Philosophy of Science (Q3)"
18233;21100844041;Slovak Raptor Journal;13387227, 13373463;0,157;Q4;2018;"Animal Science and Zoology (Q4); Nature and Landscape Conservation (Q4)"
18234;21100407605;Studia Islamika;23556145, 02150492;0,157;Q2;2018;Religious Studies (Q2)
18235;21100200621;Studies in Documentary Film;17503280, 17503299;0,157;Q1;2018;"Visual Arts and Performing Arts (Q1); Communication (Q3)"
18236;21100199736;Technische Mechanik;2323869;0,157;Q4;2018;"Mechanical Engineering (Q4); Mechanics of Materials (Q4)"
18237;56416;Traditiones;3520447;0,157;Q2;2018;"Cultural Studies (Q2); Music (Q2); Anthropology (Q3)"
18238;21100451564;Translational Research in Anatomy;2214854X;0,157;Q4;2018;Anatomy (Q4)
18239;21100854224;Turkish Thoracic Journal;21492530;0,157;Q4;2018;Pulmonary and Respiratory Medicine (Q4)
18240;17700155820;WSEAS Transactions on Systems and Control;22242856, 19918763;0,157;Q4;2018;"Artificial Intelligence (Q4); Control and Systems Engineering (Q4); Mathematics (miscellaneous) (Q4)"
18241;87487;Zhen ci yan jiu = Acupuncture research / [Zhongguo yi xue ke xue yuan Yi xue qing bao yan jiu suo bian ji];10000607;0,157;Q4;2018;Medicine (miscellaneous) (Q4)
18242;21100828132;Aestimum;15926117, 17242118;0,156;Q3;2018;"Economics, Econometrics and Finance (miscellaneous) (Q3); Urban Studies (Q3); Ecology (Q4); Management, Monitoring, Policy and Law (Q4); Nature and Landscape Conservation (Q4)"
18243;19700182410;African Journal of Library Archives and Information Science;7954778;0,156;Q3;2018;Library and Information Sciences (Q3)
18244;26596;American Indian Culture and Research Journal;1616463;0,156;Q3;2018;"Anthropology (Q3); Arts and Humanities (miscellaneous) (Q3)"
18245;21100829239;Applied Econometrics;19937601, 24106445;0,156;Q4;2018;Economics and Econometrics (Q4)
18246;92049;Biomedical Engineering - Applications, Basis and Communications;10162372, 17937132;0,156;Q4;2018;"Bioengineering (Q4); Biomedical Engineering (Q4); Biophysics (Q4)"
18247;18412;Biomedical Reviews (discontinued);1310392X, 13141929;0,156;Q4;2018;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q4); Medicine (miscellaneous) (Q4)"
18248;7200153130;Biophysical Reviews and Letters (discontinued);17930480;0,156;Q4;2018;"Biophysics (Q4); Molecular Biology (Q4); Structural Biology (Q4)"
18249;21100792098;Botanica Lithuanica;2029932X, 13921665;0,156;Q4;2018;"Ecology (Q4); Ecology, Evolution, Behavior and Systematics (Q4); Plant Science (Q4)"
18250;21100210921;Central European Journal of Public Policy;18024866;0,156;Q3;2018;"Law (Q3); Sociology and Political Science (Q3); Public Administration (Q4)"
18251;145411;Centro Journal;21632960, 15386279;0,156;Q3;2018;"Arts and Humanities (miscellaneous) (Q3); Social Sciences (miscellaneous) (Q3)"
18252;144721;Chinese Journal of Contemporary Pediatrics;10088830;0,156;Q3;2018;"Pediatrics, Perinatology and Child Health (Q3); Medicine (miscellaneous) (Q4)"
18253;21100854895;Crescent Journal of Medical and Biological Sciences;21489696;0,156;Q4;2018;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q4); Medicine (miscellaneous) (Q4)"
18254;21100854897;Current Bionanotechnology;22135294;0,156;Q4;2018;"Biomaterials (Q4); Biomedical Engineering (Q4); Biotechnology (Q4)"
18255;21100326207;Digital journal of ophthalmology : DJO;15428958;0,156;Q4;2018;Medicine (miscellaneous) (Q4)
18256;20600195513;Etnografia e Ricerca Qualitativa;19733194;0,156;Q2;2018;"Cultural Studies (Q2); Anthropology (Q3); Sociology and Political Science (Q3)"
18257;21100324067;Global Journal Al-Thaqafah;22320474, 22320482;0,156;Q2;2018;"Cultural Studies (Q2); Arts and Humanities (miscellaneous) (Q3)"
18258;28857;Greek, Roman and Byzantine Studies;173916;0,156;Q1;2018;"Classics (Q1); Cultural Studies (Q2); History (Q2)"
18259;13000;Guocheng Gongcheng Xuebao/The Chinese Journal of Process Engineering;1009606X;0,156;Q3;2018;"Chemical Engineering (miscellaneous) (Q3); Industrial and Manufacturing Engineering (Q3)"
18260;14025;Human Physiology;16083164, 03621197;0,156;Q4;2018;"Physiology (Q4); Physiology (medical) (Q4)"
