Rank;Sourceid;Title;Issn;SJR;SJR Best Quartile;Year;Categories
18487;21100785520;Zhournal Novoi Ekonomicheskoi Associacii;22212264;0,143;Q4;2017;"Economics and Econometrics (Q4); Finance (Q4)"
18488;8000153137;Zootecnia Tropical;7987269;0,143;Q4;2017;"Animal Science and Zoology (Q4); Aquatic Science (Q4)"
18489;20397;Acta Chirurgiae Plasticae;00015423, 18054404;0,142;Q4;2017;Surgery (Q4)
18490;100147321;Air and Space Power Journal (discontinued);15542505, 1555385X;0,142;Q4;2017;Aerospace Engineering (Q4)
18491;21100200808;Annals of Pediatric Surgery;16874137, 20905394;0,142;Q4;2017;"Pediatrics, Perinatology and Child Health (Q4); Surgery (Q4)"
18492;23043;Asian Journal of Women's Studies;12259276;0,142;Q4;2017;Gender Studies (Q4)
18493;11600153480;Atlantic Studies : Global Currents;14788810, 17404649;0,142;Q1;2017;"Literature and Literary Theory (Q1); Cultural Studies (Q2); History (Q2)"
18494;20005;Australian Journal of Pharmacy;3118002;0,142;Q3;2017;"Pharmacy (Q3); Pharmacology (medical) (Q4)"
18495;145076;Beijing Jiaotong Daxue Xuebao/Journal of Beijing Jiaotong University;16730291;0,142;Q4;2017;Engineering (miscellaneous) (Q4)
18496;21100395916;Case Reports in Nephrology and Dialysis;22969705;0,142;Q4;2017;Nephrology (Q4)
18497;13771;Ceska a Slovenska Oftalmologie;0009059X, 12119059;0,142;Q4;2017;Ophthalmology (Q4)
18498;17700155307;Chongqing Daxue Xuebao/Journal of Chongqing University;1000582X;0,142;Q4;2017;"Civil and Structural Engineering (Q4); Computer Science (miscellaneous) (Q4); Electrical and Electronic Engineering (Q4); Materials Science (miscellaneous) (Q4)"
18499;14951;Clinical Pediatric Emergency Medicine;15228401;0,142;Q4;2017;"Emergency Medicine (Q4); Pediatrics, Perinatology and Child Health (Q4)"
18500;144797;CrossTalk;21601593, 21601577;0,142;Q4;2017;"Human-Computer Interaction (Q4); Software (Q4)"
18501;20702;Dalian Ligong Daxue Xuebao/Journal of Dalian University of Technology;10008608;0,142;Q4;2017;"Applied Mathematics (Q4); Engineering (miscellaneous) (Q4); Physics and Astronomy (miscellaneous) (Q4)"
18502;19700188428;Der Pharma Chemica (discontinued);0975413X;0,142;Q4;2017;Chemistry (miscellaneous) (Q4)
18503;21474;Early Medieval Europe;09639462, 14680254;0,142;Q2;2017;"History (Q2); Arts and Humanities (miscellaneous) (Q3); Geography, Planning and Development (Q4)"
18504;62388;Esprit;00140759, 21114579;0,142;Q2;2017;"Religious Studies (Q2); Arts and Humanities (miscellaneous) (Q3); Political Science and International Relations (Q3); Sociology and Political Science (Q4)"
18505;21100205907;European Journal of Physical and Health Education;20808003;0,142;Q4;2017;"Education (Q4); Orthopedics and Sports Medicine (Q4); Physical Therapy, Sports Therapy and Rehabilitation (Q4)"
18506;21100370875;Flora Montiberica;11385952, 1988799X;0,142;Q4;2017;"Ecology (Q4); Ecology, Evolution, Behavior and Systematics (Q4); Plant Science (Q4)"
18507;3900148601;Georgian medical news;15120112;0,142;Q4;2017;Medicine (miscellaneous) (Q4)
18508;25608;Great Plains Quarterly;2757664;0,142;Q3;2017;Arts and Humanities (miscellaneous) (Q3)
18509;4400151502;International Journal of Cancer Research (discontinued);18119735, 18119727;0,142;Q4;2017;"Cancer Research (Q4); Oncology (Q4)"
18510;21100301442;International Journal of Electronic Governance;17427517, 17427509;0,142;Q4;2017;"Computer Science Applications (Q4); Public Administration (Q4); Sociology and Political Science (Q4)"
18511;19700186888;International Journal of Energetic Materials and Chemical Propulsion;2150766X, 21507678;0,142;Q4;2017;Materials Science (miscellaneous) (Q4)
18512;19700174900;International Journal of Green Pharmacy (discontinued);19984103, 09738258;0,142;Q3;2017;"Pharmaceutical Science (Q3); Pharmacology (Q4)"
18513;19700166613;International Journal of Knowledge, Culture and Change Management;14479575, 14479524;0,142;Q4;2017;Strategy and Management (Q4)
18514;19400158612;International Journal of Public Sector Performance Management;17411041, 1741105X;0,142;Q4;2017;"Organizational Behavior and Human Resource Management (Q4); Public Administration (Q4); Strategy and Management (Q4)"
18515;4700151732;International Journal of Risk Assessment and Management;14668297, 17415241;0,142;Q3;2017;"Business and International Management (Q3); Management Science and Operations Research (Q4); Statistics, Probability and Uncertainty (Q4)"
18516;21100202715;International Journal of Systems, Control and Communications;17559359, 17559340;0,142;Q4;2017;Control and Systems Engineering (Q4)
18517;21100442189;JALT CALL Journal;18324215;0,142;Q3;2017;"Linguistics and Language (Q3); Computer Science Applications (Q4); Education (Q4)"
18518;19600157915;Journal of Applied Security Research;19361629, 19361610;0,142;Q3;2017;"Law (Q3); Education (Q4); Safety Research (Q4); Safety, Risk, Reliability and Quality (Q4)"
18519;5700165149;Journal of Architectural Conservation;13556207;0,142;Q2;2017;"Conservation (Q2); Building and Construction (Q4)"
18520;15345;Journal of Donghua University (English Edition);16725220;0,142;Q3;2017;"Industrial and Manufacturing Engineering (Q3); Polymers and Plastics (Q3)"
18521;99234;Journal of Environmental Studies;10258620;0,142;Q4;2017;"Ecology (Q4); Pollution (Q4); Waste Management and Disposal (Q4); Water Science and Technology (Q4)"
18522;21100237401;Journal of Green Engineering (discontinued);22454586, 19044720;0,142;Q4;2017;Environmental Engineering (Q4)
18523;21100780796;Journal of Indonesian Islam;23556994, 19786301;0,142;Q2;2017;"Cultural Studies (Q2); History (Q2); Religious Studies (Q2)"
18524;18300156727;Journal of Internet Banking and Commerce (discontinued);12045357;0,142;Q4;2017;"Computer Networks and Communications (Q4); Computer Science Applications (Q4); Finance (Q4); Human-Computer Interaction (Q4); Management of Technology and Innovation (Q4); Marketing (Q4)"
18525;12232;Journal of Musculoskeletal Pain;15407012, 10582452;0,142;Q4;2017;Rheumatology (Q4)
18526;21100403904;Journal of Sufi Studies;22105956, 22105948;0,142;Q2;2017;"Cultural Studies (Q2); History (Q2); Religious Studies (Q2); Philosophy (Q3)"
18527;21100229111;Journal of Telecommunications and Information Technology;15094553, 18998852;0,142;Q4;2017;"Computer Networks and Communications (Q4); Electrical and Electronic Engineering (Q4)"
18528;14111;Klinicka Biochemie a Metabolismus (discontinued);12107921;0,142;Q4;2017;"Clinical Biochemistry (Q4); Endocrinology (Q4); Endocrinology, Diabetes and Metabolism (Q4)"
18529;19700174727;Large Animal Review;11244593;0,142;Q4;2017;Veterinary (miscellaneous) (Q4)
18530;18341;Magyar Allatorvosok Lapja;0025004X;0,142;Q4;2017;Veterinary (miscellaneous) (Q4)
18531;20300;Molekuliarnaia genetika, mikrobiologiia i virusologiia;2080613;0,142;Q4;2017;Medicine (miscellaneous) (Q4)
18532;21100781874;News of the National Academy of Sciences of the Republic of Kazakhstan, Series of Geology and Technical Sciences;2518170X, 22245278;0,142;Q4;2017;"Geology (Q4); Geotechnical Engineering and Engineering Geology (Q4)"
18533;21818;Nuncius / Istituto e museo di storia della scienza;03947394, 18253911;0,142;Q3;2017;History and Philosophy of Science (Q3)
18534;6400153119;Nutritional Therapy and Metabolism;18286232;0,142;Q4;2017;"Critical Care and Intensive Care Medicine (Q4); Nutrition and Dietetics (Q4)"
18535;19700188437;Open Access Journal of Medicinal and Aromatic Plants;9747877;0,142;Q4;2017;"Complementary and Alternative Medicine (Q4); Drug Discovery (Q4)"
18536;22621;Ornithologische Beobachter (discontinued);305707;0,142;Q4;2017;Animal Science and Zoology (Q4)
18537;19700201450;Pediatrie pro Praxi;12130494, 18035264;0,142;Q4;2017;Pediatrics, Perinatology and Child Health (Q4)
18538;21100370877;Poe Studies: History, Theory, Interpretation;19474644;0,142;Q1;2017;Literature and Literary Theory (Q1)
18539;26440;Polimery w medycynie;3700747;0,142;Q4;2017;Medicine (miscellaneous) (Q4)
18540;21100211359;Purushartha;0975024X;0,142;Q3;2017;"Philosophy (Q3); Strategy and Management (Q4)"
18541;21692;Reneng Dongli Gongcheng/Journal of Engineering for Thermal Energy and Power;10012060;0,142;Q4;2017;"Condensed Matter Physics (Q4); Mechanical Engineering (Q4)"
18542;21100317415;Revista Argentina de Radiologia;00487619, 18529992;0,142;Q4;2017;Radiology, Nuclear Medicine and Imaging (Q4)
18543;17700154911;Revista Electronica Complutense de Investigacion en Educacion Musical;16987454;0,142;Q2;2017;Music (Q2)
18544;17356;Revista Mexicana de Sociologia;1882503;0,142;Q4;2017;"Social Sciences (miscellaneous) (Q4); Sociology and Political Science (Q4)"
18545;19700167919;Revue Internationale de Criminologie et de Police Technique et Scientifique;14244683;0,142;Q3;2017;"Law (Q3); Social Sciences (miscellaneous) (Q4)"
18546;22246;Rozhledy v Chirurgii;18054579, 00359351;0,142;Q4;2017;Medicine (miscellaneous) (Q4)
18547;21100814513;Species Diversity;13421670;0,142;Q4;2017;"Animal Science and Zoology (Q4); Ecology, Evolution, Behavior and Systematics (Q4)"
18548;5700160975;Studia Ethnologica Croatica;13303627;0,142;Q3;2017;Anthropology (Q3)
18549;19700171309;Studies in Social Justice;19114788;0,142;Q3;2017;"Law (Q3); Gender Studies (Q4); Sociology and Political Science (Q4)"
18550;27362;Transactions - Society of Naval Architects and Marine Engineers;811661;0,142;Q3;2017;Ocean Engineering (Q3)
18551;30030;Wei sheng yan jiu = Journal of hygiene research;10008020;0,142;Q4;2017;Medicine (miscellaneous) (Q4)
18552;5800207900;Word and Image;2666286;0,142;Q1;2017;"Literature and Literary Theory (Q1); Visual Arts and Performing Arts (Q2); Linguistics and Language (Q3)"
18553;21427;Zhejiang da xue xue bao. Yi xue ban = Journal of Zhejiang University. Medical sciences;10089292;0,142;Q4;2017;Medicine (miscellaneous) (Q4)
18554;19121;Zhonghua jie he he hu xi za zhi = Zhonghua jiehe he huxi zazhi = Chinese journal of tuberculosis and respiratory diseases;10010939;0,142;Q4;2017;"Medicine (miscellaneous) (Q4); Pulmonary and Respiratory Medicine (Q4)"
18555;19324;Zhonghua wai ke za zhi [Chinese journal of surgery];5295815;0,142;Q4;2017;Medicine (miscellaneous) (Q4)
18556;26093;Zhonghua xue ye xue za zhi = Zhonghua xueyexue zazhi;2532727;0,142;Q4;2017;Medicine (miscellaneous) (Q4)
18557;5600152819;Advances in OptoElectronics;1687563X, 16875648;0,141;Q4;2017;"Electrical and Electronic Engineering (Q4); Electronic, Optical and Magnetic Materials (Q4)"
18558;10400153308;American Journal of Immunology (discontinued);1553619X;0,141;Q4;2017;"Immunology (Q4); Immunology and Allergy (Q4)"
18559;5200152838;AMHA - Acta Medico-Historica Adriatica;13344366;0,141;Q4;2017;Medicine (miscellaneous) (Q4)
18560;22703;Asian Journal of Chemistry;9707077;0,141;Q4;2017;Chemistry (miscellaneous) (Q4)
18561;7600153122;Asian Medicine;15734218, 1573420X;0,141;Q3;2017;"Arts and Humanities (miscellaneous) (Q3); Complementary and Alternative Medicine (Q4); Medicine (miscellaneous) (Q4)"
18562;5300152719;Biotechnologia;8607796;0,141;Q4;2017;"Biotechnology (Q4); Plant Science (Q4)"
18563;18987;Bulletin de la Societe des Sciences Medicales du Grand-Duche de Luxembourg;379247;0,141;Q4;2017;Medicine (miscellaneous) (Q4)
18564;20094;Centaurus;16000498, 00088994;0,141;Q3;2017;History and Philosophy of Science (Q3)
18565;21100202934;CTBUH Journal;19461194, 19461186;0,141;Q2;2017;"Architecture (Q2); Urban Studies (Q3); Building and Construction (Q4)"
18566;19700200907;Design and Culture;17547083, 17547075;0,141;Q2;2017;"Cultural Studies (Q2); Visual Arts and Performing Arts (Q2)"
18567;16023;Dissent;123846;0,141;Q4;2017;"Social Sciences (miscellaneous) (Q4); Sociology and Political Science (Q4)"
18568;21506;Eighteenth-Century Life;10863192, 00982601;0,141;Q1;2017;"Literature and Literary Theory (Q1); Cultural Studies (Q2); History (Q2); Visual Arts and Performing Arts (Q2)"
18569;21100853577;Escola Anna Nery Revista de Enfermagem;14148145;0,141;Q4;2017;Nursing (miscellaneous) (Q4)
18570;5800197657;Hume Studies;3197336;0,141;Q3;2017;Philosophy (Q3)
18571;5000157006;Informatologia;13300067;0,141;Q3;2017;Law (Q3)
18572;21100327713;International Journal of Automation and Smart Technology;22239766;0,141;Q4;2017;"Artificial Intelligence (Q4); Control and Systems Engineering (Q4); Electrical and Electronic Engineering (Q4); Hardware and Architecture (Q4); Human-Computer Interaction (Q4); Signal Processing (Q4)"
18573;23267;International Journal of Environmental Technology and Management;1741511X, 14662132;0,141;Q4;2017;"Environmental Engineering (Q4); Management, Monitoring, Policy and Law (Q4)"
18574;19400156805;International Journal of Information and Computer Security;17441765, 17441773;0,141;Q4;2017;"Computer Networks and Communications (Q4); Hardware and Architecture (Q4); Safety, Risk, Reliability and Quality (Q4); Software (Q4)"
18575;19700186887;International Journal of Information Systems and Change Management;1479313X, 14793121;0,141;Q3;2017;"Business, Management and Accounting (miscellaneous) (Q3); Decision Sciences (miscellaneous) (Q4)"
18576;17500155122;International Journal of Integrative Biology (discontinued);09738363, 09742816;0,141;Q4;2017;"Agricultural and Biological Sciences (miscellaneous) (Q4); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q4); Earth and Planetary Sciences (miscellaneous) (Q4); Environmental Science (miscellaneous) (Q4); Neuroscience (miscellaneous) (Q4)"
18577;21100810718;International Journal of Surgery Protocols;24683574;0,141;Q4;2017;Surgery (Q4)
18578;21100787088;Journal of Fisheries of China;10000615;0,141;Q4;2017;"Aquatic Science (Q4); Ecology, Evolution, Behavior and Systematics (Q4); Management, Monitoring, Policy and Law (Q4)"
18579;800147110;Journal of Managerial Issues;10453695;0,141;Q4;2017;Management Information Systems (Q4)
18580;15693;Journal of Modern Italian Studies;14699583, 1354571X;0,141;Q2;2017;"Cultural Studies (Q2); History (Q2); Political Science and International Relations (Q3); Sociology and Political Science (Q4)"
18581;21100237602;Journal of Pharmacy and Nutrition Sciences (discontinued);19275951, 22233806;0,141;Q3;2017;"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q3); Health (social science) (Q4); Medicine (miscellaneous) (Q4); Nutrition and Dietetics (Q4)"
18582;21100372632;Journal of Research on the Lepidoptera;21565457, 00224324;0,141;Q4;2017;Insect Science (Q4)
18583;16303;Journal of Structural Engineering (Madras);9700137;0,141;Q4;2017;"Building and Construction (Q4); Civil and Structural Engineering (Q4); Mechanical Engineering (Q4)"
18584;14518;Klinika Oczna;232157;0,141;Q4;2017;"Medicine (miscellaneous) (Q4); Ophthalmology (Q4)"
18585;17268;Medecine Nucleaire;09281258, 18786820;0,141;Q4;2017;"Biophysics (Q4); Radiological and Ultrasound Technology (Q4); Radiology, Nuclear Medicine and Imaging (Q4)"
18586;21100358107;Medijske Studije;18479758, 18485030;0,141;Q4;2017;"Communication (Q4); Computer Science Applications (Q4)"
18587;26523;Mediterranean Quarterly;15271935, 10474552;0,141;Q3;2017;"Political Science and International Relations (Q3); Geography, Planning and Development (Q4)"
18588;15155;Monatsschrift fur Kinderheilkunde;14330474, 00269298;0,141;Q4;2017;"Pediatrics, Perinatology and Child Health (Q4); Surgery (Q4)"
18589;21100438180;Nanosistemi, Nanomateriali, Nanotehnologii;18165230, 26173794;0,141;Q4;2017;"Ceramics and Composites (Q4); Electronic, Optical and Magnetic Materials (Q4); Materials Science (miscellaneous) (Q4); Surfaces, Coatings and Films (Q4)"
18590;19900192005;Onomazein;07171285, 07185758;0,141;Q3;2017;Linguistics and Language (Q3)
18591;21000196007;Oral Science International;13488643, 18814204;0,141;Q4;2017;Otorhinolaryngology (Q4)
18592;21100791249;Pakistan Journal of Information Management and Libraries;24097462;0,141;Q3;2017;"Library and Information Sciences (Q3); Computer Science Applications (Q4)"
18593;19600162022;Physical and Chemical News;11143800;0,141;Q4;2017;"Chemistry (miscellaneous) (Q4); Mathematical Physics (Q4); Physics and Astronomy (miscellaneous) (Q4)"
18594;21100810885;Problemy Analiza;23063432, 23063424;0,141;Q4;2017;"Analysis (Q4); Applied Mathematics (Q4)"
18595;21100828755;Queensland Archaeological Research;1839339X, 08143021;0,141;Q3;2017;"Anthropology (Q3); Archeology (Q3); Archeology (arts and humanities) (Q3)"
18596;17760;Recenti Progressi in Medicina;20381840, 00341193;0,141;Q4;2017;Medicine (miscellaneous) (Q4)
18597;24991;Review of Marketing Science;15465616;0,141;Q4;2017;Marketing (Q4)
18598;5700167217;Revista de Economia Institucional;1245996;0,141;Q4;2017;Economics, Econometrics and Finance (miscellaneous) (Q4)
18599;21100228747;Revista General de Derecho Administrativo;16969650;0,141;Q3;2017;Law (Q3)
18600;17500154714;Revista Internacional de Acupuntura;18878369, 19886705;0,141;Q4;2017;Complementary and Alternative Medicine (Q4)
18601;19700174984;Revista Portuguesa de Imunoalergologia;8719721;0,141;Q4;2017;"Immunology (Q4); Immunology and Allergy (Q4)"
18602;5600152922;Revue du MAUSS;12474819;0,141;Q3;2017;"Philosophy (Q3); Sociology and Political Science (Q4)"
18603;26063;Rinsho ketsueki] The Japanese journal of clinical hematology;04851439, 18820824;0,141;Q4;2017;Medicine (miscellaneous) (Q4)
18604;21100285049;Rwanda Medical Journal;2079097X;0,141;Q4;2017;Medicine (miscellaneous) (Q4)
18605;20000195026;Surgical and Cosmetic Dermatology;19845510, 19848773;0,141;Q4;2017;"Dermatology (Q4); Surgery (Q4)"
18606;19700201140;Systematic Reviews in Pharmacy (discontinued);09758453, 09762779;0,141;Q3;2017;Pharmaceutical Science (Q3)
18607;11600153441;TDR - The Drama Review - A Journal of Performance Studies;10542043, 15314715;0,141;Q1;2017;"Literature and Literary Theory (Q1); Visual Arts and Performing Arts (Q2)"
18608;19655;Terapevticheskii Arkhiv;23095342, 00403660;0,141;Q4;2017;Medicine (miscellaneous) (Q4)
18609;4400151734;Trends in Biomaterials and Artificial Organs;9711198;0,141;Q4;2017;"Biotechnology (Q4); Medicine (miscellaneous) (Q4)"
18610;21100834345;Voprosy Sovremennoi Pediatrii - Current Pediatrics;16825535, 16825527;0,141;Q4;2017;Pediatrics, Perinatology and Child Health (Q4)
18611;25141;Zeitschrift fur Kristallographie - New Crystal Structures;14337266;0,141;Q4;2017;"Condensed Matter Physics (Q4); Inorganic Chemistry (Q4); Materials Science (miscellaneous) (Q4)"
18612;17900156708;Acta Facultatis Medicae Naissensis;03516083, 22172521;0,14;Q4;2017;Medicine (miscellaneous) (Q4)
18613;21100199784;Annals of the University of Craiova, Mathematics and Computer Science Series;22469958, 12236934;0,14;Q4;2017;"Computer Science Applications (Q4); Mathematics (miscellaneous) (Q4)"
18614;19900188060;Anthropological Journal of European Cultures;17552923, 17552931;0,14;Q2;2017;"Cultural Studies (Q2); Anthropology (Q3)"
18615;28125;Bahrain Medical Bulletin;10128298;0,14;Q4;2017;Medicine (miscellaneous) (Q4)
18616;21100202936;Biology and Medicine (discontinued);9748369;0,14;Q4;2017;Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q4)
18617;38525;Bulletin of the Society of Cartographers;361984;0,14;Q4;2017;Earth and Planetary Sciences (miscellaneous) (Q4)
18618;19700181224;Calidoscopio;21776202;0,14;Q3;2017;Linguistics and Language (Q3)
18619;6500153158;Cambridge Opera Journal;9545867;0,14;Q2;2017;"Music (Q2); Visual Arts and Performing Arts (Q2)"
18620;21100825150;Computer Methods in Materials Science (discontinued);16418581;0,14;Q4;2017;"Computer Science Applications (Q4); Materials Science (miscellaneous) (Q4)"
18621;4700152601;Current Cancer Therapy Reviews;15733947;0,14;Q4;2017;"Cancer Research (Q4); Molecular Medicine (Q4); Oncology (Q4)"
18622;78004;Der Internist;14321289, 00209554;0,14;Q4;2017;Internal Medicine (Q4)
18623;4000148818;DISP;02513625, 21668604;0,14;Q4;2017;Geography, Planning and Development (Q4)
18624;78090;Engineering Intelligent Systems (discontinued);14728915;0,14;Q4;2017;"Computer Science Applications (Q4); Control and Systems Engineering (Q4); Electrical and Electronic Engineering (Q4)"
18625;5000160301;Environmental Quality Management;15206483, 10881913;0,14;Q4;2017;"Management, Monitoring, Policy and Law (Q4); Pollution (Q4); Public Health, Environmental and Occupational Health (Q4); Waste Management and Disposal (Q4)"
18626;26808;Estudios Demograficos y Urbanos;1867210;0,14;Q3;2017;"Urban Studies (Q3); Demography (Q4)"
18627;21100820884;Existenzanalyse;10247033, 24097306;0,14;Q4;2017;"Applied Psychology (Q4); Clinical Psychology (Q4); Psychiatry and Mental Health (Q4); Social Psychology (Q4)"
18628;145526;Foundations of Chemistry (discontinued);13864238, 15728463;0,14;Q2;2017;"History (Q2); Biochemistry (Q4); Chemistry (miscellaneous) (Q4)"
18629;110104;Giornale Italiano di Medicina del Lavoro ed Ergonomia;15927830;0,14;Q4;2017;"Medicine (miscellaneous) (Q4); Public Health, Environmental and Occupational Health (Q4)"
18630;28857;Greek, Roman and Byzantine Studies;173916;0,14;Q1;2017;"Classics (Q1); Cultural Studies (Q2); History (Q2)"
18631;4700152235;International Journal of Accounting, Auditing and Performance Evaluation;17408008, 17408016;0,14;Q4;2017;"Accounting (Q4); Finance (Q4); Organizational Behavior and Human Resource Management (Q4)"
18632;200147137;Islam and Christian-Muslim Relations;14699311, 09596410;0,14;Q2;2017;"Religious Studies (Q2); Political Science and International Relations (Q4)"
18633;5600153506;Israel Affairs;13537121;0,14;Q2;2017;"Cultural Studies (Q2); History (Q2); Political Science and International Relations (Q4)"
18634;21100394018;Journal of Algebra and Applied Mathematics;23197234;0,14;Q4;2017;"Algebra and Number Theory (Q4); Applied Mathematics (Q4); Computational Mathematics (Q4); Discrete Mathematics and Combinatorics (Q4)"
18635;18800156718;Journal of Artificial Intelligence (discontinued);19945450, 20772173;0,14;Q4;2017;"Artificial Intelligence (Q4); Software (Q4)"
18636;19300157038;Journal of Australian Political Economy;1565826;0,14;Q4;2017;"Economics and Econometrics (Q4); Sociology and Political Science (Q4)"
18637;21100398822;Journal of Design;16068327;0,14;Q2;2017;Visual Arts and Performing Arts (Q2)
18638;17614;Journal of Evolutionary Biochemistry and Physiology (discontinued);00220930, 16083202;0,14;Q4;2017;"Biochemistry (Q4); Ecology, Evolution, Behavior and Systematics (Q4); Physiology (Q4)"
18639;7100153134;Journal of Landscape Ecology;15894673;0,14;Q4;2017;Nature and Landscape Conservation (Q4)
18640;19700173242;Journal of Ocean Technology;17183200;0,14;Q3;2017;Ocean Engineering (Q3)
18641;21100255429;Journal of Pediatric Surgery Case Reports;22135766;0,14;Q4;2017;"Pediatrics, Perinatology and Child Health (Q4); Surgery (Q4)"
18642;50047;Journal of Southeast Asian Studies;14740680, 00224634;0,14;Q2;2017;"History (Q2); Geography, Planning and Development (Q4); Sociology and Political Science (Q4)"
18643;16800154742;Journal of the Philosophy of History;18722636, 1872261X;0,14;Q2;2017;"History (Q2); History and Philosophy of Science (Q3)"
18644;21100396628;Journal of the Southeast Asian Linguistics Society;18366821;0,14;Q3;2017;Linguistics and Language (Q3)
18645;25927;Kobunshi Ronbunshu;3862186;0,14;Q3;2017;"Polymers and Plastics (Q3); Chemical Engineering (miscellaneous) (Q4); Environmental Science (miscellaneous) (Q4); Materials Science (miscellaneous) (Q4)"
18646;13970;Library and Information Science;3734447;0,14;Q3;2017;Library and Information Sciences (Q3)
18647;21100456735;Lucentum;19899904, 02132338;0,14;Q2;2017;"History (Q2); Archeology (Q3); Archeology (arts and humanities) (Q3); Paleontology (Q4)"
18648;24509;Mainzer Geowissenschaftliche Mitteilungen;3404404;0,14;Q4;2017;"Paleontology (Q4); Stratigraphy (Q4); Water Science and Technology (Q4)"
18649;19056;Minnesota Medicine;0026556X;0,14;Q4;2017;Medicine (miscellaneous) (Q4)
18650;5700163965;NAN NU;15685268, 13876805;0,14;Q2;2017;"Cultural Studies (Q2); History (Q2); Gender Studies (Q4)"
18651;19700186827;Open Electrical and Electronic Engineering Journal (discontinued);18741290;0,14;Q4;2017;Electrical and Electronic Engineering (Q4)
18652;19700174968;Open Proteomics Journal;18750397;0,14;Q4;2017;"Biochemistry (Q4); Biochemistry (medical) (Q4); Clinical Biochemistry (Q4)"
18653;21100211332;ORNAC journal;19276141;0,14;Q4;2017;Medicine (miscellaneous) (Q4)
18654;21100244209;Peuce;2588102;0,14;Q3;2017;"Archeology (Q3); Archeology (arts and humanities) (Q3)"
18655;12100156062;Photographies;17540771, 17540763;0,14;Q2;2017;"Cultural Studies (Q2); Visual Arts and Performing Arts (Q2); Communication (Q4)"
18656;21100821147;Quaestio Rossica;2311911X, 23136871;0,14;Q1;2017;"Literature and Literary Theory (Q1); Cultural Studies (Q2); History (Q2); Visual Arts and Performing Arts (Q2); Linguistics and Language (Q3)"
18657;21100395908;Qualitative Research in Organizations and Management;17465648, 17465656;0,14;Q4;2017;"Business, Management and Accounting (miscellaneous) (Q4); Organizational Behavior and Human Resource Management (Q4)"
18658;21100415047;Radiology Case Reports;19300433;0,14;Q4;2017;Radiology, Nuclear Medicine and Imaging (Q4)
18659;21100782865;Real Estate Management and Valuation;23005289;0,14;Q4;2017;"Economics and Econometrics (Q4); Finance (Q4); Marketing (Q4); Strategy and Management (Q4)"
18660;16400154701;Revue de Musicologie;19585632, 00351601;0,14;Q2;2017;Music (Q2)
18661;21100400192;Roczniki Psychologiczne;15077888;0,14;Q4;2017;Psychology (miscellaneous) (Q4)
18662;19900192704;Romanian Journal of Political Science;20687613, 1582456X;0,14;Q4;2017;"Political Science and International Relations (Q4); Sociology and Political Science (Q4)"
18663;21100778623;Slovene;23040785, 23056754;0,14;Q2;2017;"Cultural Studies (Q2); History (Q2); Religious Studies (Q2); Linguistics and Language (Q3)"
18664;18192;Soziale Welt;386073;0,14;Q4;2017;Sociology and Political Science (Q4)
18665;27395;Stanford Journal of International Law;7315082;0,14;Q3;2017;"Law (Q3); Political Science and International Relations (Q3)"
18666;16200154778;Studies in American Indian Literatures;07303238, 15489590;0,14;Q1;2017;Literature and Literary Theory (Q1)
18667;13924;Studies in Political Economy;07078552, 19187033;0,14;Q3;2017;"Political Science and International Relations (Q3); Economics and Econometrics (Q4)"
18668;21100243805;Taiwan Journal of Ophthalmology;22115056, 22115072;0,14;Q4;2017;Ophthalmology (Q4)
18669;21100447122;Theologica Xaveriana;01203649, 2011219X;0,14;Q2;2017;Religious Studies (Q2)
18670;21100814021;Theoretical and Applied Mechanics;14505584, 24060925;0,14;Q4;2017;"Applied Mathematics (Q4); Computational Mechanics (Q4); Mechanical Engineering (Q4)"
18671;19700172105;Tijdschrift voor Bedrijfs- en Verzekeringsgeneeskunde;18765858, 0929600X;0,14;Q4;2017;"Health Information Management (Q4); Health Policy (Q4); Health (social science) (Q4)"
18672;14643;Turkish Journal of Engineering and Environmental Sciences;13000160, 13036157;0,14;Q3;2017;"Ocean Engineering (Q3); Environmental Engineering (Q4); Fluid Flow and Transfer Processes (Q4); Water Science and Technology (Q4)"
18673;21100450368;Urbe;21753369;0,14;Q2;2017;"Architecture (Q2); Urban Studies (Q3); Geography, Planning and Development (Q4)"
18674;18755;Water and Energy International;0972057X;0,14;Q4;2017;"Renewable Energy, Sustainability and the Environment (Q4); Water Science and Technology (Q4)"
18675;16400154718;Yearbook for Traditional Music;7401558;0,14;Q2;2017;Music (Q2)
18676;21100456161;a/b: Auto/Biography Studies;21517290;0,139;Q1;2017;"Literature and Literary Theory (Q1); Cultural Studies (Q2); History (Q2)"
18677;7100153130;Acta Archaeologica Academiae Scientiarum Hungaricae;15882551, 00015210;0,139;Q3;2017;"Archeology (Q3); Archeology (arts and humanities) (Q3)"
18678;19900192604;Adolescencia e Saude;16799941, 21775281;0,139;Q4;2017;Pediatrics, Perinatology and Child Health (Q4)
18679;6000152720;American Art;15496503, 10739300;0,139;Q2;2017;"Cultural Studies (Q2); Visual Arts and Performing Arts (Q2)"
18680;16400154744;Antiquite Tardive;12507334;0,139;Q2;2017;"History (Q2); Archeology (Q3); Archeology (arts and humanities) (Q3)"
